Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_28948,USER_1827,104.93,Bank Transfer,2023-12-04 07:13:00,97952.96,Tablet,Tokyo,Travel,0,0,6,352.78,1,Amex,23,3687.9,Biometric,0.4056,0,0
TXN_39042,USER_5643,246.94,Online,2023-12-04 07:16:00,80193.12,Tablet,Sydney,Groceries,0,0,12,414.77,2,Discover,223,2200.06,OTP,0.5218,1,0
TXN_14113,USER_1526,28.62,POS,2023-12-04 07:27:00,98974.38,Laptop,Tokyo,Groceries,0,0,5,38.05,2,Visa,229,1568.68,PIN,0.2293,0,0
TXN_39147,USER_9518,27.12,POS,2023-12-04 07:29:00,65928.78,Mobile,New York,Restaurants,0,0,12,167.94,0,Visa,232,1747.26,Password,0.279,0,0
TXN_38204,USER_8731,63.63,ATM Withdrawal,2023-12-04 07:34:00,14757.23,Laptop,Sydney,Travel,0,0,10,444.58,3,Visa,176,1527.03,PIN,0.4144,0,0
TXN_16886,USER_4178,655.73,Online,2023-12-04 07:39:00,8059.29,Mobile,New York,Travel,0,0,3,89.58,1,Amex,98,653.36,PIN,0.141,0,0
TXN_20370,USER_9794,161.0,Online,2023-12-04 07:40:00,13198.28,Mobile,Tokyo,Clothing,0,0,9,99.37,1,Visa,154,1621.81,Password,0.9761,1,1
TXN_35562,USER_8330,118.64,POS,2023-12-04 08:00:00,3190.23,Laptop,New York,Restaurants,0,0,7,247.73,3,Mastercard,26,2567.11,Biometric,0.3526,0,0
TXN_19509,USER_5785,18.0,ATM Withdrawal,2023-12-04 08:11:00,55286.14,Mobile,New York,Groceries,0,0,3,253.64,4,Amex,50,813.14,Password,0.1114,0,1
TXN_925,USER_4368,36.65,Online,2023-12-04 08:12:00,22281.17,Tablet,New York,Clothing,0,0,13,116.24,2,Visa,73,4573.95,Biometric,0.8267,0,0
TXN_6754,USER_8095,37.24,POS,2023-12-04 08:13:00,79715.17,Laptop,Tokyo,Clothing,0,0,7,364.09,1,Discover,186,2090.69,Biometric,0.5788,0,0
TXN_36435,USER_4033,5.16,Bank Transfer,2023-12-04 08:20:00,50473.2,Laptop,Tokyo,Clothing,0,0,11,186.28,3,Mastercard,190,2066.03,OTP,0.7328,0,0
TXN_43128,USER_6119,6.54,Bank Transfer,2023-12-04 08:37:00,28292.0,Laptop,Tokyo,Electronics,0,0,12,159.02,0,Mastercard,66,674.76,Biometric,0.2862,0,0
TXN_28075,USER_8172,50.4,Bank Transfer,2023-12-04 08:41:00,70996.25,Mobile,London,Electronics,0,0,14,84.89,1,Amex,74,1043.77,Password,0.5126,0,0
TXN_25842,USER_3538,10.49,Bank Transfer,2023-12-04 08:47:00,80418.56,Tablet,Mumbai,Groceries,0,0,10,74.1,3,Mastercard,193,959.06,Biometric,0.8282,0,0
TXN_46207,USER_7427,96.34,POS,2023-12-04 08:58:00,84999.46,Laptop,London,Clothing,0,0,6,38.81,0,Amex,142,448.31,Password,0.7957,0,0
TXN_13266,USER_2623,129.71,Bank Transfer,2023-12-04 09:02:00,35284.71,Mobile,Mumbai,Restaurants,0,0,5,201.09,3,Visa,152,2279.7,Biometric,0.9626,0,1
TXN_1336,USER_2007,80.22,POS,2023-12-04 09:03:00,57484.5,Mobile,New York,Restaurants,0,0,13,226.18,2,Discover,168,3144.4,PIN,0.6597,0,0
TXN_4408,USER_4748,11.8,POS,2023-12-04 09:37:00,55383.84,Tablet,New York,Travel,0,0,5,260.9,3,Visa,72,1130.83,PIN,0.529,1,0
TXN_13904,USER_7828,24.42,POS,2023-12-04 09:42:00,92591.15,Mobile,New York,Clothing,0,0,13,394.93,4,Discover,113,1159.47,Password,0.9146,0,1
TXN_30433,USER_5939,61.8,Online,2023-12-04 09:56:00,71280.83,Mobile,New York,Travel,0,0,1,93.49,4,Discover,94,2623.22,OTP,0.2155,0,1
TXN_27182,USER_5925,201.64,Bank Transfer,2023-12-04 10:19:00,2823.04,Tablet,Mumbai,Groceries,0,0,2,496.94,2,Discover,63,265.86,OTP,0.6926,1,0
TXN_16070,USER_6363,28.21,Bank Transfer,2023-12-04 10:21:00,47458.2,Laptop,New York,Groceries,0,0,7,128.58,2,Visa,193,2615.67,PIN,0.2984,1,0
TXN_37927,USER_2930,26.31,Bank Transfer,2023-12-04 10:25:00,88026.09,Mobile,New York,Groceries,1,0,11,32.19,0,Visa,146,4051.51,PIN,0.9244,1,1
TXN_26147,USER_4380,127.13,POS,2023-12-04 10:38:00,53520.53,Mobile,Mumbai,Groceries,0,0,14,152.32,1,Discover,94,1596.91,Password,0.3878,0,0
TXN_21582,USER_1032,4.91,POS,2023-12-04 10:44:00,64263.79,Laptop,Mumbai,Clothing,0,0,5,310.34,0,Mastercard,164,3352.87,OTP,0.257,0,0
TXN_1684,USER_7570,15.1,Bank Transfer,2023-12-04 10:58:00,91653.42,Mobile,London,Clothing,0,0,4,371.35,1,Amex,70,24.83,Password,0.1235,1,0
TXN_34576,USER_8806,3.46,Online,2023-12-04 11:12:00,89635.71,Laptop,New York,Groceries,0,0,11,458.9,4,Visa,231,1896.92,Password,0.8905,1,1
TXN_47704,USER_4821,73.68,Bank Transfer,2023-12-04 11:18:00,61653.76,Laptop,New York,Restaurants,0,0,3,15.79,3,Discover,192,1240.76,OTP,0.8275,1,0
TXN_13636,USER_4927,65.04,ATM Withdrawal,2023-12-04 11:23:00,86393.33,Tablet,London,Electronics,0,0,4,406.11,2,Mastercard,222,4010.56,Biometric,0.1046,1,0
TXN_27541,USER_9707,150.43,Bank Transfer,2023-12-04 11:32:00,11985.93,Tablet,Sydney,Clothing,0,0,8,188.36,3,Visa,167,2262.59,Password,0.4431,0,0
TXN_14003,USER_8564,85.99,Bank Transfer,2023-12-04 11:42:00,69901.3,Tablet,Tokyo,Restaurants,0,0,4,157.11,3,Mastercard,202,549.84,Password,0.9569,0,1
TXN_32005,USER_7183,69.99,POS,2023-12-04 12:04:00,40701.62,Mobile,Tokyo,Travel,1,0,9,32.02,2,Amex,118,3422.57,Biometric,0.2326,0,0
TXN_39545,USER_6737,202.96,Bank Transfer,2023-12-04 12:06:00,2237.94,Tablet,London,Electronics,0,0,10,126.47,1,Amex,34,3374.42,OTP,0.5528,0,0
TXN_40934,USER_4361,166.15,ATM Withdrawal,2023-12-04 12:16:00,94123.81,Tablet,Mumbai,Clothing,0,0,9,285.56,2,Amex,121,157.41,OTP,0.5431,1,0
TXN_46023,USER_4923,149.43,ATM Withdrawal,2023-12-04 12:51:00,85223.39,Mobile,London,Electronics,0,0,10,97.1,3,Amex,7,2502.39,PIN,0.1587,1,0
TXN_19548,USER_7487,22.35,ATM Withdrawal,2023-12-04 12:54:00,78426.35,Laptop,Tokyo,Clothing,0,0,13,106.9,2,Discover,121,2475.81,Biometric,0.958,0,1
TXN_40260,USER_5328,6.34,Online,2023-12-04 12:58:00,3874.86,Laptop,London,Clothing,0,0,3,327.32,3,Mastercard,133,3378.79,Password,0.1664,1,0
TXN_46104,USER_5659,75.14,Online,2023-12-04 13:00:00,57283.64,Laptop,Tokyo,Groceries,0,0,12,41.54,1,Visa,239,4309.27,Password,0.6355,0,0
TXN_23862,USER_2406,250.13,ATM Withdrawal,2023-12-04 13:38:00,94716.52,Tablet,London,Clothing,0,0,10,379.56,4,Visa,33,4641.91,Password,0.9902,0,1
TXN_10542,USER_2620,43.38,Bank Transfer,2023-12-04 13:39:00,14965.59,Mobile,New York,Clothing,0,0,7,55.62,4,Discover,115,767.41,OTP,0.7491,1,1
TXN_29908,USER_4483,9.82,Online,2023-12-04 13:52:00,58452.77,Mobile,Sydney,Groceries,0,1,12,82.26,3,Amex,64,2804.01,Password,0.8891,0,1
TXN_25979,USER_6919,53.81,ATM Withdrawal,2023-12-04 14:00:00,13603.23,Laptop,Sydney,Groceries,0,0,10,98.21,2,Amex,130,1186.1,Password,0.8573,0,1
TXN_28507,USER_3612,59.12,POS,2023-12-04 14:16:00,96386.65,Mobile,Tokyo,Clothing,0,0,13,221.31,2,Visa,14,4148.89,PIN,0.5073,0,0
TXN_12385,USER_3493,25.02,POS,2023-12-04 14:19:00,41520.17,Tablet,Sydney,Clothing,0,0,12,60.66,2,Amex,100,2766.43,OTP,0.9891,0,1
TXN_22800,USER_7940,53.79,POS,2023-12-04 14:24:00,50069.91,Mobile,Mumbai,Groceries,1,0,9,119.91,1,Amex,165,3941.0,PIN,0.9365,0,1
TXN_27207,USER_7003,31.17,POS,2023-12-04 14:40:00,8181.83,Mobile,Sydney,Groceries,0,0,7,156.05,3,Discover,1,769.72,OTP,0.6835,1,0
TXN_37340,USER_3504,17.61,Online,2023-12-04 14:44:00,20812.19,Mobile,Tokyo,Restaurants,0,0,9,378.76,1,Discover,9,1932.93,Biometric,0.445,0,0
TXN_47822,USER_4876,190.33,POS,2023-12-04 14:47:00,31662.79,Mobile,London,Travel,0,0,10,215.6,2,Visa,131,2344.01,OTP,0.0286,0,0
TXN_44990,USER_2718,97.26,POS,2023-12-04 15:02:00,88875.97,Tablet,Sydney,Electronics,0,0,5,497.28,1,Amex,158,295.21,Biometric,0.6908,0,0
TXN_25616,USER_1208,71.14,Online,2023-12-04 15:02:00,74009.07,Laptop,New York,Electronics,0,1,10,215.27,4,Discover,78,3901.01,OTP,0.1228,1,1
TXN_11194,USER_6051,42.63,Bank Transfer,2023-12-04 15:12:00,40047.11,Mobile,London,Travel,0,1,4,396.23,1,Visa,40,3936.47,PIN,0.5025,0,0
TXN_29377,USER_8978,74.17,Online,2023-12-04 15:22:00,6352.77,Tablet,London,Electronics,0,0,5,323.33,4,Visa,199,3391.99,Password,0.411,0,1
TXN_8175,USER_7594,97.91,Online,2023-12-04 15:34:00,85303.42,Laptop,Tokyo,Clothing,0,0,2,295.49,0,Amex,159,4740.18,Biometric,0.6625,0,0
TXN_17462,USER_7405,52.78,POS,2023-12-04 15:41:00,80582.41,Tablet,London,Restaurants,0,0,10,420.17,2,Visa,21,3874.23,Password,0.4244,0,0
TXN_45310,USER_2579,62.21,POS,2023-12-04 15:46:00,67971.07,Laptop,New York,Restaurants,0,0,10,55.41,0,Visa,151,1951.78,OTP,0.2224,0,0
TXN_15170,USER_5804,73.61,Online,2023-12-04 15:59:00,59113.71,Mobile,Tokyo,Travel,0,0,11,76.94,3,Discover,222,315.0,Biometric,0.6934,0,0
TXN_3459,USER_6307,30.36,Online,2023-12-04 16:09:00,60702.34,Laptop,New York,Groceries,0,0,5,271.18,0,Discover,112,1751.76,PIN,0.5561,0,0
TXN_45890,USER_3865,4.81,Online,2023-12-04 16:10:00,24562.08,Mobile,New York,Travel,0,0,13,144.01,1,Mastercard,10,3528.16,Password,0.2981,0,0
TXN_1868,USER_3530,249.68,POS,2023-12-04 16:20:00,63005.13,Laptop,Sydney,Electronics,0,0,3,47.53,3,Mastercard,65,381.5,Password,0.783,1,0
TXN_41057,USER_7308,17.7,POS,2023-12-04 16:47:00,34791.47,Laptop,Sydney,Restaurants,0,0,12,52.8,3,Discover,86,2424.74,OTP,0.3075,0,0
TXN_26442,USER_5636,131.23,ATM Withdrawal,2023-12-04 17:26:00,30736.75,Tablet,London,Groceries,0,0,9,281.6,2,Visa,66,214.26,Password,0.5156,0,0
TXN_38236,USER_4582,121.96,Online,2023-12-04 17:34:00,68233.35,Tablet,London,Clothing,0,0,6,431.13,4,Mastercard,113,3584.79,OTP,0.8126,1,1
TXN_9717,USER_6461,6.95,POS,2023-12-04 17:56:00,90589.44,Mobile,Mumbai,Groceries,0,0,12,278.47,3,Visa,123,4096.82,Biometric,0.7965,1,0
TXN_9846,USER_9093,189.1,POS,2023-12-04 18:01:00,81270.29,Laptop,London,Restaurants,0,0,3,11.77,2,Amex,71,2634.23,PIN,0.905,0,1
TXN_45665,USER_6193,115.47,POS,2023-12-04 18:14:00,37068.7,Laptop,Sydney,Electronics,0,0,4,299.07,2,Mastercard,62,2893.91,Biometric,0.3387,0,0
TXN_13391,USER_5758,43.09,POS,2023-12-04 18:29:00,57881.3,Tablet,New York,Travel,0,0,1,328.55,4,Mastercard,115,325.48,Biometric,0.756,0,1
TXN_15838,USER_6502,70.92,Online,2023-12-04 19:15:00,61739.69,Mobile,London,Groceries,0,0,9,260.21,0,Amex,35,999.14,Biometric,0.4307,0,0
TXN_46123,USER_9694,127.69,POS,2023-12-04 19:18:00,85770.81,Mobile,New York,Electronics,0,0,12,294.53,2,Discover,9,2489.26,Biometric,0.7468,1,0
TXN_26547,USER_9732,272.26,Online,2023-12-04 19:32:00,74184.25,Mobile,London,Clothing,0,0,2,355.61,3,Discover,204,827.74,PIN,0.0815,1,0
TXN_14697,USER_4011,204.68,Bank Transfer,2023-12-04 19:37:00,57187.0,Tablet,New York,Clothing,0,0,1,117.81,0,Visa,111,4986.18,PIN,0.9454,0,1
TXN_6719,USER_9328,76.52,Bank Transfer,2023-12-04 19:41:00,85635.41,Tablet,Mumbai,Groceries,0,0,5,237.2,1,Mastercard,205,4742.97,PIN,0.8102,0,0
TXN_11281,USER_3049,158.48,ATM Withdrawal,2023-12-04 19:45:00,62937.62,Laptop,Tokyo,Restaurants,0,0,14,111.17,4,Discover,235,646.14,Password,0.636,1,1
TXN_10685,USER_5668,15.59,POS,2023-12-04 19:51:00,8252.38,Tablet,Sydney,Restaurants,0,1,5,228.85,2,Amex,143,153.98,OTP,0.8164,0,0
TXN_12564,USER_3688,27.13,Bank Transfer,2023-12-04 19:59:00,20095.03,Tablet,New York,Restaurants,0,1,13,213.4,2,Discover,30,3460.87,Biometric,0.6104,1,0
TXN_3442,USER_9685,125.07,ATM Withdrawal,2023-12-04 20:07:00,94736.03,Tablet,New York,Travel,0,0,14,434.11,1,Visa,8,4581.72,PIN,0.7241,0,0
TXN_30857,USER_2129,12.3,POS,2023-12-04 20:10:00,77968.25,Mobile,Tokyo,Restaurants,0,1,9,388.88,3,Discover,55,1336.54,OTP,0.7419,0,0
TXN_10694,USER_6125,234.22,Online,2023-12-04 20:17:00,26438.57,Mobile,Tokyo,Restaurants,0,0,14,242.32,1,Visa,92,3081.96,PIN,0.7252,0,0
TXN_14203,USER_3600,77.13,POS,2023-12-04 20:25:00,59058.42,Laptop,London,Electronics,0,0,8,69.95,1,Mastercard,67,892.76,Biometric,0.2297,1,0
TXN_35651,USER_6062,39.53,POS,2023-12-04 20:37:00,34493.03,Laptop,London,Clothing,1,0,9,174.9,0,Mastercard,146,2053.68,PIN,0.6349,0,0
TXN_20557,USER_6879,7.69,ATM Withdrawal,2023-12-04 20:42:00,5920.3,Laptop,Tokyo,Restaurants,0,0,13,236.97,1,Amex,161,1183.12,Biometric,0.7064,0,0
TXN_2040,USER_8031,309.19,Bank Transfer,2023-12-04 20:44:00,40262.9,Tablet,Mumbai,Restaurants,0,0,9,415.73,1,Mastercard,230,4436.18,PIN,0.3963,0,0
TXN_8799,USER_7337,177.7,ATM Withdrawal,2023-12-04 21:08:00,45056.17,Mobile,Mumbai,Clothing,0,0,10,415.4,4,Visa,66,1776.05,Password,0.9825,0,1
TXN_39921,USER_3414,186.61,POS,2023-12-04 21:11:00,30075.87,Laptop,London,Clothing,0,0,1,269.1,2,Amex,128,3386.24,Password,0.1106,0,0
TXN_49811,USER_6880,157.95,ATM Withdrawal,2023-12-04 21:12:00,90557.7,Mobile,Tokyo,Travel,0,0,2,474.25,3,Discover,169,3900.79,OTP,0.3595,0,0
TXN_13518,USER_1932,23.08,Online,2023-12-04 21:24:00,59602.26,Mobile,Tokyo,Electronics,0,0,14,444.15,1,Amex,144,4736.16,Password,0.0121,1,0
TXN_36031,USER_2023,118.92,Online,2023-12-04 21:28:00,79905.85,Tablet,Sydney,Groceries,0,1,10,459.96,2,Mastercard,216,3354.54,PIN,0.2539,0,0
TXN_7401,USER_2425,29.76,ATM Withdrawal,2023-12-04 21:28:00,35588.59,Mobile,Sydney,Travel,0,0,14,136.43,1,Amex,44,2310.08,OTP,0.65,0,0
TXN_41731,USER_8083,22.48,ATM Withdrawal,2023-12-04 21:47:00,53633.64,Mobile,Sydney,Groceries,0,1,12,150.11,3,Discover,130,3158.36,OTP,0.3344,1,0
TXN_2109,USER_8378,89.12,Bank Transfer,2023-12-04 21:48:00,46230.22,Tablet,New York,Travel,0,0,3,165.36,3,Discover,189,307.01,Password,0.2109,1,0
TXN_23963,USER_3962,26.56,POS,2023-12-04 21:49:00,52459.63,Tablet,New York,Electronics,1,0,13,379.02,1,Visa,204,3335.85,Password,0.348,1,0
TXN_40118,USER_9462,232.73,Bank Transfer,2023-12-04 21:51:00,52657.91,Mobile,London,Electronics,0,0,11,163.14,2,Discover,185,4701.87,Password,0.0936,0,0
TXN_47251,USER_6330,64.42,ATM Withdrawal,2023-12-04 22:08:00,39029.41,Laptop,New York,Travel,0,0,12,30.7,2,Discover,210,2401.53,OTP,0.0978,1,0
TXN_26293,USER_6518,18.51,Bank Transfer,2023-12-04 22:17:00,11862.69,Tablet,Sydney,Travel,0,0,10,322.89,1,Mastercard,65,1262.56,OTP,0.3168,1,0
TXN_46288,USER_1756,101.14,Online,2023-12-04 22:29:00,57320.54,Laptop,Sydney,Electronics,0,0,4,67.74,2,Mastercard,46,4815.85,Password,0.232,0,0
TXN_19018,USER_2634,59.24,POS,2023-12-04 22:32:00,2932.17,Mobile,Tokyo,Clothing,0,1,11,416.01,2,Mastercard,228,1945.07,Password,0.4552,0,0
TXN_24605,USER_1637,202.64,Bank Transfer,2023-12-04 22:36:00,85882.58,Tablet,Tokyo,Travel,0,0,2,448.27,3,Mastercard,55,1277.02,Password,0.3531,0,0
TXN_24192,USER_8395,102.45,Online,2023-12-04 22:57:00,47478.15,Mobile,London,Restaurants,0,0,7,151.86,4,Visa,117,4362.14,OTP,0.9003,1,1
TXN_48817,USER_4336,140.44,Bank Transfer,2023-12-04 22:57:00,43402.47,Tablet,Sydney,Restaurants,0,0,11,413.2,1,Visa,149,2344.09,Password,0.5256,0,0
TXN_41350,USER_5691,148.43,ATM Withdrawal,2023-12-04 23:01:00,5151.37,Tablet,Mumbai,Electronics,0,0,7,108.38,4,Mastercard,114,4191.15,Password,0.3203,1,1
TXN_19818,USER_5026,20.67,ATM Withdrawal,2023-12-04 23:18:00,79973.1,Laptop,Mumbai,Travel,0,0,3,382.04,4,Visa,36,625.44,Password,0.2294,0,1
TXN_16592,USER_4491,216.11,Online,2023-12-04 23:36:00,87085.92,Mobile,Sydney,Travel,0,0,8,418.21,0,Discover,161,2532.94,PIN,0.6304,0,0
TXN_21171,USER_2883,156.0,ATM Withdrawal,2023-12-04 23:56:00,76153.56,Mobile,London,Clothing,0,0,12,61.24,2,Amex,52,4788.9,Biometric,0.6247,0,0
TXN_19638,USER_9722,114.6,Online,2023-12-04 23:59:00,33628.31,Laptop,London,Restaurants,0,0,3,134.64,3,Amex,101,3373.75,Biometric,0.7741,0,0
TXN_21523,USER_1855,26.5,ATM Withdrawal,2023-12-05 00:03:00,73360.37,Tablet,Sydney,Clothing,0,0,2,332.07,0,Discover,154,3346.54,Password,0.7201,0,0
TXN_2786,USER_6668,0.69,ATM Withdrawal,2023-12-05 00:06:00,5426.11,Laptop,Tokyo,Clothing,0,1,4,378.0,3,Mastercard,99,1855.72,PIN,0.9943,0,1
TXN_38871,USER_2667,69.82,ATM Withdrawal,2023-12-05 00:09:00,29130.41,Laptop,Tokyo,Clothing,0,0,11,497.21,0,Discover,200,4380.65,OTP,0.8335,1,0
TXN_34805,USER_8169,13.06,POS,2023-12-05 00:13:00,92041.06,Tablet,London,Restaurants,0,0,1,104.12,2,Mastercard,178,606.59,PIN,0.4202,0,0
TXN_13109,USER_6798,80.95,Bank Transfer,2023-12-05 00:17:00,35690.78,Mobile,Mumbai,Groceries,0,0,13,405.86,0,Mastercard,89,2642.14,Biometric,0.5299,0,0
TXN_17556,USER_5887,16.02,Bank Transfer,2023-12-05 00:19:00,13903.36,Mobile,Mumbai,Electronics,0,1,8,261.77,4,Mastercard,61,2670.12,Password,0.6214,0,1
TXN_48542,USER_5780,53.08,Bank Transfer,2023-12-05 00:33:00,35949.8,Laptop,Sydney,Clothing,0,0,7,80.52,2,Discover,8,4690.49,OTP,0.6419,0,0
TXN_4490,USER_5883,34.48,ATM Withdrawal,2023-12-05 00:42:00,49671.98,Tablet,Mumbai,Clothing,0,0,6,137.95,2,Amex,24,2658.09,Biometric,0.6407,0,0
TXN_49488,USER_1227,269.21,ATM Withdrawal,2023-12-05 00:52:00,27809.87,Laptop,Sydney,Clothing,0,0,5,154.01,0,Visa,166,3955.08,PIN,0.6045,0,0
TXN_24837,USER_2676,174.49,POS,2023-12-05 01:13:00,74555.73,Laptop,New York,Electronics,0,0,7,285.09,3,Visa,219,3101.77,Password,0.9476,1,1
TXN_46606,USER_7052,61.76,Bank Transfer,2023-12-05 01:17:00,47718.52,Laptop,New York,Clothing,0,0,9,207.38,2,Amex,93,2268.98,PIN,0.8807,0,1
TXN_14944,USER_1066,2.24,ATM Withdrawal,2023-12-05 01:20:00,26013.79,Mobile,Tokyo,Restaurants,0,0,4,113.06,4,Discover,215,1778.91,PIN,0.0777,1,1
TXN_16488,USER_3161,508.09,Online,2023-12-05 01:22:00,88104.33,Laptop,Tokyo,Electronics,0,0,2,255.85,0,Discover,120,2008.89,Biometric,0.1004,1,0
TXN_44121,USER_5193,34.97,Online,2023-12-05 01:28:00,25814.3,Tablet,Tokyo,Clothing,0,0,7,265.35,4,Visa,90,1523.04,OTP,0.7426,1,1
TXN_47184,USER_8940,20.24,POS,2023-12-05 01:39:00,92959.82,Tablet,Mumbai,Groceries,0,0,10,156.38,4,Amex,208,923.85,PIN,0.7457,0,1
TXN_668,USER_5892,98.94,Online,2023-12-05 01:42:00,52310.2,Laptop,Tokyo,Restaurants,0,0,3,425.81,3,Amex,220,867.76,Biometric,0.255,1,0
TXN_46143,USER_5703,41.71,Bank Transfer,2023-12-05 01:47:00,12640.83,Tablet,London,Electronics,0,0,12,356.42,0,Mastercard,234,2359.97,Biometric,0.0902,0,0
TXN_5352,USER_5734,43.48,ATM Withdrawal,2023-12-05 01:54:00,67593.0,Mobile,London,Electronics,0,0,7,126.5,1,Discover,175,2560.99,Biometric,0.9152,0,1
TXN_33048,USER_8676,39.63,Online,2023-12-05 02:21:00,69986.61,Mobile,Mumbai,Restaurants,0,0,8,186.16,4,Amex,9,124.09,Password,0.6085,0,1
TXN_28425,USER_6937,76.95,POS,2023-12-05 02:42:00,2870.97,Mobile,Sydney,Groceries,0,0,8,308.44,4,Mastercard,42,3317.5,Password,0.6679,0,1
TXN_41904,USER_7929,266.44,POS,2023-12-05 02:45:00,63549.11,Laptop,Tokyo,Travel,0,0,12,340.61,0,Visa,139,567.35,OTP,0.1965,0,0
TXN_2337,USER_8329,49.56,Bank Transfer,2023-12-05 02:49:00,8207.18,Laptop,Tokyo,Clothing,0,0,9,279.04,2,Discover,226,3681.89,Biometric,0.3101,1,0
TXN_7504,USER_9490,7.75,Online,2023-12-05 03:22:00,99776.76,Tablet,New York,Clothing,0,0,9,210.34,0,Discover,93,4257.64,OTP,0.194,0,0
TXN_45261,USER_5918,408.82,Online,2023-12-05 03:28:00,34049.39,Tablet,Mumbai,Electronics,0,0,11,46.0,3,Amex,180,2371.02,Biometric,0.3085,0,0
TXN_21794,USER_7444,110.29,Bank Transfer,2023-12-05 03:35:00,21148.73,Mobile,Mumbai,Restaurants,0,0,2,47.22,3,Discover,175,4354.34,Password,0.4423,1,0
TXN_35402,USER_1855,130.12,Online,2023-12-05 03:45:00,25142.68,Mobile,London,Groceries,0,0,1,134.71,1,Mastercard,24,1402.76,PIN,0.4001,1,0
TXN_44050,USER_3818,49.25,Bank Transfer,2023-12-05 04:10:00,17267.03,Tablet,Sydney,Groceries,0,0,4,339.26,2,Discover,225,3669.94,OTP,0.3565,0,0
TXN_38161,USER_8008,1.06,Bank Transfer,2023-12-05 04:26:00,76283.68,Mobile,Sydney,Electronics,0,0,2,98.52,1,Visa,39,2516.36,Biometric,0.2372,1,0
TXN_20603,USER_8635,190.19,ATM Withdrawal,2023-12-05 04:42:00,54314.29,Tablet,Sydney,Clothing,0,0,9,119.13,3,Discover,112,1057.38,OTP,0.4037,1,0
TXN_46718,USER_6781,159.3,ATM Withdrawal,2023-12-05 04:51:00,25271.71,Tablet,Tokyo,Clothing,0,0,8,310.52,0,Visa,60,1273.19,OTP,0.6423,0,0
TXN_32413,USER_2383,37.09,Bank Transfer,2023-12-05 04:59:00,58068.79,Laptop,London,Electronics,0,0,10,59.18,2,Mastercard,97,3766.64,PIN,0.7181,0,0
TXN_43181,USER_7537,270.91,Bank Transfer,2023-12-05 05:30:00,29351.79,Laptop,London,Electronics,0,0,8,117.35,1,Discover,140,2704.48,Biometric,0.112,0,0
TXN_712,USER_7937,133.82,Online,2023-12-05 05:31:00,18471.83,Laptop,Mumbai,Groceries,0,0,9,67.82,3,Visa,37,3248.66,PIN,0.3879,0,0
TXN_18386,USER_8043,16.95,Bank Transfer,2023-12-05 05:32:00,13712.1,Mobile,Mumbai,Restaurants,0,0,5,380.87,4,Visa,7,1544.08,PIN,0.3523,1,1
TXN_19721,USER_5887,139.07,ATM Withdrawal,2023-12-05 05:38:00,27050.15,Tablet,London,Restaurants,0,0,11,220.88,4,Visa,31,1376.63,Password,0.9186,0,1
TXN_3156,USER_3468,217.48,Online,2023-12-05 05:40:00,74639.92,Laptop,London,Travel,1,0,3,425.39,2,Visa,43,1039.83,Password,0.283,1,0
TXN_41851,USER_3421,146.09,Bank Transfer,2023-12-05 05:41:00,63702.91,Tablet,Tokyo,Electronics,0,0,2,464.35,0,Discover,197,4322.29,PIN,0.9073,0,1
TXN_39317,USER_9578,1.54,ATM Withdrawal,2023-12-05 05:52:00,65111.39,Laptop,New York,Clothing,0,0,13,267.86,4,Mastercard,226,566.59,OTP,0.6814,0,1
TXN_27399,USER_7661,2.23,Online,2023-12-05 05:59:00,23109.21,Mobile,Tokyo,Clothing,0,0,10,381.97,3,Mastercard,178,4455.6,Biometric,0.0522,0,0
TXN_39405,USER_9681,61.01,Bank Transfer,2023-12-05 06:01:00,39856.11,Laptop,Tokyo,Groceries,0,1,8,111.38,1,Visa,235,3309.82,PIN,0.402,0,0
TXN_30512,USER_2299,181.96,Online,2023-12-05 06:07:00,32730.72,Tablet,Sydney,Travel,0,0,7,374.74,0,Amex,185,4832.53,Biometric,0.3385,0,0
TXN_33424,USER_9551,176.21,ATM Withdrawal,2023-12-05 06:11:00,81840.05,Laptop,Mumbai,Travel,0,0,13,382.46,3,Visa,152,1435.8,Biometric,0.9285,0,1
TXN_31144,USER_5856,460.74,ATM Withdrawal,2023-12-05 06:40:00,32484.26,Tablet,Sydney,Restaurants,0,0,10,412.88,3,Amex,156,1076.36,PIN,0.7854,0,0
TXN_12262,USER_5468,38.62,ATM Withdrawal,2023-12-05 06:43:00,43004.08,Mobile,Mumbai,Clothing,1,0,2,291.48,1,Discover,236,985.67,Password,0.9346,1,1
TXN_18859,USER_2002,32.9,Bank Transfer,2023-12-05 06:53:00,95456.11,Laptop,London,Groceries,0,0,9,14.76,3,Amex,58,2627.86,Password,0.1823,0,0
TXN_353,USER_8987,295.69,ATM Withdrawal,2023-12-05 07:19:00,94970.78,Laptop,London,Clothing,0,0,14,138.75,3,Mastercard,168,206.19,PIN,0.1449,1,0
TXN_908,USER_3443,203.73,ATM Withdrawal,2023-12-05 07:25:00,7845.45,Laptop,Sydney,Travel,0,0,6,196.77,4,Discover,138,4968.03,PIN,0.6671,1,1
